FREQ_ID,FREQ_NAME,REF_AREA_ID,Country,INDICATOR_ID,INDICATOR_NAME,UNIT_MEASURE_ID,UNIT_MEASURE_NAME,DATABASE_ID_ID,DATABASE_ID_NAME,UNIT_MULT_ID,UNIT_MULT_NAME,OBS_STATUS_ID,OBS_STATUS_NAME,OBS_CONF_ID,OBS_CONF_NAME,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,MMR,Myanmar,VDEM_CORE_V2X_PUBCORR,Public sector corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.906,0.691,0.691,0.691,0.691,0.691,0.691,0.691,0.691,0.691,0.691,0.691,0.691,0.691,0.691,0.691,0.691,0.691,0.691,0.691,0.691,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.336,0.327,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.394,0.536,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.794,0.759,0.759,0.634,0.634,0.634,0.505,0.496,0.396,0.377,0.377,0.702,0.704,0.704
A,Annual,MNE,Montenegro,VDEM_CORE_V2X_PUBCORR,Public sector corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.466,0.477,0.477,0.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.361,0.338,0.338,0.338,0.338,0.338,0.338,0.328,0.328,0.328,0.328,0.328,0.328,0.311,0.307,0.266,0.266,0.266
A,Annual,MNG,Mongolia,VDEM_CORE_V2X_PUBCORR,Public sector corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.176,0.045,0.045,0.045,0.013,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.196,0.196,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.227,0.633,0.633,0.633,0.633,0.633,0.633,0.633,0.633,0.633,0.633,0.633,0.633,0.673,0.688,0.688,0.688,0.688,0.739,0.742,0.742,0.742,0.815,0.84,0.84
A,Annual,MOZ,Mozambique,VDEM_CORE_V2X_PUBCORR,Public sector corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.158,0.323,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.268,0.457,0.505,0.505,0.505,0.631,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.723,0.745,0.745,0.764,0.701,0.707,0.707,0.697,0.709,0.724,0.724,0.807
A,Annual,MRT,Mauritania,VDEM_CORE_V2X_PUBCORR,Public sector corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.666,0.697,0.697,0.697,0.697,0.697,0.697,0.697,0.697,0.697,0.697,0.697,0.697,0.697,0.697,0.697,0.697,0.697,0.721,0.766,0.766,0.766,0.766,0.766,0.766,0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.916,0.903,0.831,0.831,0.841,0.841,0.841,0.841,0.841,0.884,0.884,0.884,0.884,0.86,0.862,0.803,0.882,0.882,0.882,0.78
A,Annual,MUS,Mauritius,VDEM_CORE_V2X_PUBCORR,Public sector corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.059,0.095,0.134,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.267,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.212,0.212,0.212,0.271,0.271,0.271,0.271,0.272,0.316,0.316,0.284,0.284,0.28,0.28
A,Annual,MWI,Malawi,VDEM_CORE_V2X_PUBCORR,Public sector corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.162,0.168,0.168,0.168,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.064,0.086,0.086,0.093,0.684,0.684,0.684,0.684,0.684,0.684,0.627,0.627,0.627,0.627,0.627,0.602,0.598,0.598,0.598,0.598,0.66,0.66,0.66,0.745,0.701,0.701,0.76,0.678,0.685,0.693,0.66,0.642,0.685,0.673
A,Annual,MYS,Malaysia,VDEM_CORE_V2X_PUBCORR,Public sector corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.215,0.277,0.277,0.643,0.643,0.643,0.643,0.295,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.207,0.207,0.24,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.424,0.424,0.445,0.445,0.445,0.445,0.445,0.445,0.445,0.445,0.445,0.525,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.633,0.654,0.654,0.62,0.62,0.62,0.62,0.62,0.62,0.604,0.604,0.525,0.525,0.525,0.525,0.434,0.289,0.289,0.319,0.319,0.27,0.223
A,Annual,NAM,Namibia,VDEM_CORE_V2X_PUBCORR,Public sector corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.527,0.621,0.621,0.621,0.621,0.621,0.621,0.621,0.621,0.604,0.581,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.277,0.293,0.293,0.342,0.396,0.43,0.43,0.43
A,Annual,NER,Niger,VDEM_CORE_V2X_PUBCORR,Public sector corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.811,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.182,0.738,0.738,0.738,0.738,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.573,0.504,0.504,0.558,0.558,0.558,0.558,0.558,0.558,0.558,0.558,0.558,0.573,0.705
A,Annual,NGA,Nigeria,VDEM_CORE_V2X_PUBCORR,Public sector corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.867,0.867,0.867,0.867,0.867,0.867,0.867,0.867,0.876,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.872,0.859,0.859,0.859,0.924,0.924,0.924,0.924,0.924,0.861,0.861,0.926,0.926,0.926,0.926,0.926,0.926,0.926,0.926,0.926,0.926,0.926,0.926,0.926,0.947,0.947,0.947,0.947,0.947,0.947,0.947,0.947,0.947,0.947,0.947,0.947,0.947,0.947,0.944,0.944,0.916,0.903,0.879,0.9,0.893,0.912,0.925,0.909,0.912
A,Annual,NIC,Nicaragua,VDEM_CORE_V2X_PUBCORR,Public sector corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.948,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.901,0.911,0.911,0.911,0.911,0.911,0.934,0.934,0.934,0.986,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.983,0.85,0.554,0.554,0.554,0.554,0.588,0.588,0.588,0.715,0.75,0.75,0.455,0.459,0.422,0.422,0.422,0.422,0.673,0.788,0.788,0.788,0.788,0.69,0.748,0.748,0.748,0.748,0.748,0.833,0.833,0.833,0.812,0.812,0.812,0.838,0.838,0.838,0.838,0.84,0.84,0.84,0.944,0.899,0.945,0.865
A,Annual,NLD,Netherlands,VDEM_CORE_V2X_PUBCORR,Public sector corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,0.114,0.114,0.114,0.114,0.114,0.114,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,0.391,,,0.24,0.24,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.099,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.041,0.041,0.041,0.041,0.041,0.025,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022
A,Annual,NOR,Norway,VDEM_CORE_V2X_PUBCORR,Public sector corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.018,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.014,0.014,0.014,0.014,0.014,0.014
A,Annual,NPL,Nepal,VDEM_CORE_V2X_PUBCORR,Public sector corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.693,0.642,0.642,0.642,0.642,0.642,0.642,0.642,0.642,0.642,0.665,0.713,0.689,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.685,0.711,0.759,0.759,0.759,0.759,0.759,0.759,0.759,0.759,0.685,0.752,0.725,0.725,0.725,0.725,0.725,0.738,0.738,0.727,0.727,0.727,0.727,0.727,0.657,0.657,0.657,0.657,0.657,0.607,0.662,0.627,0.627,0.627,0.589
A,Annual,NZL,New Zealand,VDEM_CORE_V2X_PUBCORR,Public sector corruption index,SCORE,Score,VDEM_CORE,V-Dem Core,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.023,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006
